accesstime,page,username,COI,activesince
5/27/18,Main_Page,Katherine Abraham,1,5/9/18
5/27/18,Article:Dari_Lexicon,Katherine Abraham,1,5/9/18
5/27/18,Main_Page,Katherine Abraham,1,5/9/18
5/27/18,Article:Dari_Lexicon,Katherine Abraham,1,5/9/18
5/27/18,Main_Page,Katherine Abraham,1,5/9/18
5/27/18,Article:Dari_Lexicon,Katherine Abraham,1,5/9/18
5/27/18,Main_Page,Katherine Abraham,1,5/9/18
5/27/18,Main_Page,Adriel Dixon,1,9/14/17
5/27/18,Article:Conflict_Tracker,Adriel Dixon,1,9/14/17
5/27/18,Main_Page,Katherine Abraham,7,5/9/18
5/27/18,Article:Conflict_Tracker,Adriel Dixon,1,9/14/17
5/27/18,Main_Page,Adriel Dixon,1,9/14/17
5/27/18,Main_Page,Adriel Dixon,1,9/14/17
5/27/18,Main_Page,Katherine Abraham,4,5/9/18
5/27/18,Main_Page,Alex Webster,1,11/18/17
5/27/18,Article:TAAC_East,Alex Webster,1,11/18/17
5/27/18,Main_Page,Stephany Dean,5,2/16/18
5/27/18,Main_Page,Amy Harris,3,5/9/18
5/27/18,Article:East_Africa_Conflict_Tracker,Amy Harris,3,5/9/18
5/27/18,Main_Page,Lynda Erickson,5,4/3/18
5/27/18,Main_Page,Alex Webster,1,11/18/17
5/27/18,Article:TAAC_East,Alex Webster,1,11/18/17
5/27/18,Main_Page,Bella Burgess,1,3/3/18
5/27/18,Article:Conflict_Tracker,Jane Greene,1,5/9/18
5/27/18,Article:Conflict_Tracker,Jane Greene,1,5/9/18
5/27/18,Article:Conflict_Tracker,Jane Greene,1,5/9/18
5/27/18,Article:Conflict_Tracker,Jane Greene,1,5/9/18
5/27/18,Main_Page,Jane Greene,1,5/9/18
5/27/18,Article:Conflict_Tracker,Jane Greene,1,5/9/18
5/27/18,Article:Ethnic_and_Tribal_Groups_in_Afghanistan,Bella Burgess,1,3/3/18
5/27/18,Article:Ethnic_and_Tribal_Groups_in_Afghanistan,Bella Burgess,1,3/3/18
5/27/18,Main_Page,Karen Steele,5,11/28/15
5/27/18,Article:Ethnic_and_Tribal_Groups_in_Afghanistan,Bella Burgess,1,3/3/18
5/27/18,Main_Page,Armani Castillo,5,10/6/16
5/27/18,Main_Page,Armani Castillo,5,10/6/16
5/27/18,Article:Shi'a_Militias_Portal,Armani Castillo,5,10/6/16
5/27/18,Article:2018_Elections_in_Iraq,Karen Steele,5,11/28/15
5/27/18,Article:2017-2018_Tuz_Khurmatu_Insurgency,Frank Terry,5,5/4/18
5/27/18,Main_Page,Frank Terry,5,5/4/18
5/27/18,Article:Anbar,Frank Terry,5,5/4/18
5/27/18,Article:Hit,Frank Terry,5,5/4/18
5/27/18,Main_Page,Rebecca Mills,1,4/8/18
5/27/18,Main_Page,Rebecca Mills,1,4/8/18
5/27/18,Main_Page,Rebecca Mills,1,4/8/18
5/27/18,Main_Page,Dylan Churchill,5,4/8/17
5/27/18,Main_Page,Dylan Churchill,5,4/8/17
5/27/18,Article:Muqtada_al-Sadr,Dylan Churchill,5,4/8/17
5/27/18,Main_Page,Dylan Churchill,5,4/8/17
5/27/18,Main_Page,Dylan Churchill,8,4/8/17
5/27/18,Main_Page,Rebecca Mills,1,4/8/18
5/27/18,Main_Page,Megan Pullman,11,5/5/18
5/27/18,Main_Page,Megan Pullman,11,5/5/18
5/27/18,Article:Deir-ez-Zor,Megan Pullman,11,5/5/18
5/27/18,Article:Al-Qa'im_Border_Crossing,Frank Terry,5,5/4/18
5/27/18,Article:Conflict_Tracker,Frank Terry,5,5/4/18
5/27/18,Article:Al-Qa'im,Frank Terry,5,5/4/18
5/27/18,"Article:Hajin_City,_Syria",Megan Pullman,11,5/5/18
5/27/18,"Article:Hajin_City,_Syria",Megan Pullman,11,5/5/18
5/27/18,Main_Page,Megan Pullman,11,5/5/18
5/27/18,"Article:Deir_ez-Zor_Governorate,_Syria",Megan Pullman,11,5/5/18
5/27/18,Main_Page,Megan Pullman,11,5/5/18
5/27/18,Article:Refugee_Portal,Megan Pullman,11,5/5/18
5/27/18,Article:Al-Qa'im_Border_Crossing,Frank Terry,5,5/4/18
5/27/18,Main_Page,Frank Terry,5,5/4/18
5/27/18,Article:Baghdad,Frank Terry,5,5/4/18
5/27/18,Article:Iraq_Running_Estimates,Stephany Dean,5,2/16/18
5/27/18,Article:Ethnic_and_Tribal_Groups_in_Afghanistan,Bella Burgess,1,3/3/18
5/27/18,Main_Page,Bella Burgess,1,3/3/18
5/27/18,Article:Conflict_Tracker,Bella Burgess,1,3/3/18
5/27/18,Main_Page,Frank Terry,5,5/4/18
5/27/18,Article:Key_Events_Tracking,Frank Terry,5,5/4/18
5/27/18,Main_Page,Frank Terry,5,5/4/18
5/27/18,Article:Conflict_Tracker,Frank Terry,5,5/4/18
5/27/18,Article:Conflict_Tracker_Data_Portal,Frank Terry,5,5/4/18
5/27/18,Main_Page,Andres Weaver,5,3/3/18
5/27/18,Article:Infrastructure,Andres Weaver,5,3/3/18
5/27/18,Article:Mosul_Dam,Andres Weaver,5,3/3/18
5/27/18,Main_Page,Sonny Alexander,3,3/7/18
5/27/18,Main_Page,Sonny Alexander,8,3/7/18
5/27/18,Article:Map_Portal,Sonny Alexander,8,3/7/18
5/27/18,Main_Page,Sonny Alexander,8,3/7/18
5/27/18,Article:Abu_Ghrayb,Frank Terry,5,5/4/18
5/27/18,"Article:Tarmiya,_Iraq",Frank Terry,5,5/4/18
5/27/18,Article:Shi'a_Militias_Portal,Armani Castillo,5,10/6/16
5/27/18,Main_Page,Frank Terry,5,5/4/18
5/27/18,Main_Page,Dan James,5,5/5/18
5/27/18,Article:Track_Our_Trainers,Sonny Alexander,8,3/7/18
5/27/18,Main_Page,Sonny Alexander,8,3/7/18
5/27/18,Main_Page,Sonny Alexander,3,3/7/18
5/27/18,Main_Page,Sonny Alexander,3,3/7/18
5/27/18,Main_Page,Tammy Mason,1,5/6/17
5/27/18,Article:Faryab,Tammy Mason,1,5/6/17
5/27/18,Article:Faryab_Province,Tammy Mason,1,5/6/17
5/27/18,Main_Page,Sonny Alexander,8,3/7/18
5/27/18,Main_Page,Sonny Alexander,3,3/7/18
5/27/18,Main_Page,Dylan Churchill,5,4/8/17
5/27/18,Article:Map_Portal,Dylan Churchill,5,4/8/17
5/27/18,Article:Demographics_of_Iraq,Dylan Churchill,5,4/8/17
5/27/18,Main_Page,Dylan Churchill,5,4/8/17
5/27/18,Article:Iraq_Running_Estimates,Dylan Churchill,5,4/8/17
5/27/18,Main_Page,Trevor Hemmings,1,4/6/17
5/27/18,Article:Anbar,Frank Terry,5,5/4/18
5/27/18,Article:Anbar,Frank Terry,5,5/4/18
5/27/18,Article:Popular_Mobilization_Forces,Frank Terry,5,5/4/18
5/27/18,Article:Anbar,Frank Terry,5,5/4/18
5/27/18,Main_Page,Frank Terry,5,5/4/18
5/27/18,Article:Jazeera_Operations_Command,Frank Terry,5,5/4/18
5/27/18,Article:Physical_Environment,Frank Terry,5,5/4/18
5/27/18,Article:Jazeera_Operations_Command,Frank Terry,5,5/4/18
5/27/18,Main_Page,Oliver Parr,4,5/7/18
5/27/18,Article:Tribes_in_Yemen,Oliver Parr,4,5/7/18
5/27/18,Main_Page,Andrew Ince,1,9/17/17
5/27/18,Main_Page,Becky Parsons,1,7/29/16
5/27/18,Main_Page,Frank Terry,5,5/4/18
5/27/18,Article:Conflict_Tracker,Frank Terry,5,5/4/18
5/27/18,Main_Page,Andrew Ince,1,9/17/17
5/27/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Andrew Ince,1,9/17/17
5/27/18,Article:2019_Presidential_Elections,Andrew Ince,1,9/17/17
5/27/18,Main_Page,Andrew Ince,1,9/17/17
5/27/18,Main_Page,Bo Drake,3,2/6/16
5/27/18,Article:Tribes_in_Yemen,Oliver Parr,4,5/7/18
5/27/18,Main_Page,Bo Drake,3,2/6/16
5/27/18,Main_Page,Thomas Ball,8,1/14/18
5/27/18,Article:Exercises,Thomas Ball,8,1/14/18
5/27/18,Article:Conflict_and_Event_Tracker_Portal,Thomas Ball,8,1/14/18
5/27/18,Article:Afghanistan_Conflict_Tracker,Thomas Ball,8,1/14/18
5/27/18,Article:Conflict_and_Event_Tracker_Portal,Thomas Ball,8,1/14/18
5/27/18,Article:Non-State_Armed_Groups_Portal,Thomas Ball,8,1/14/18
5/27/18,Main_Page,Thomas Ball,1,1/14/18
5/27/18,Article:TF_Southwest,Thomas Ball,1,1/14/18
5/27/18,Main_Page,Matt Langdon,11,3/18/18
5/27/18,Article:Syrian_Intelligence,Matt Langdon,11,3/18/18
5/27/18,Article:Amn_al-Dawla,Matt Langdon,11,3/18/18
5/27/18,Article:Syrian_Intelligence,Matt Langdon,11,3/18/18
5/27/18,Article:Syrian_Intelligence,Matt Langdon,11,3/18/18
5/27/18,Article:Amn_al-Dawla,Matt Langdon,11,3/18/18
5/27/18,Main_Page,Matt Langdon,11,3/18/18
5/27/18,Article:Refugee_Portal,Matt Langdon,11,3/18/18
5/27/18,Main_Page,Matt Langdon,11,3/18/18
5/27/18,Article:Conflict_Tracker,Matt Langdon,11,3/18/18
5/27/18,Main_Page,Matt Langdon,11,3/18/18
5/27/18,Main_Page,Matt Langdon,11,3/18/18
5/27/18,Article:Turkish_Military_Action_in_Syria,Matt Langdon,11,3/18/18
5/27/18,Article:YPG,Matt Langdon,11,3/18/18
5/27/18,Main_Page,Matt Langdon,11,3/18/18
5/27/18,Article:Turkish_Military_Action_in_Syria,Matt Langdon,11,3/18/18
5/27/18,Article:Turkey_and_Syria,Matt Langdon,11,3/18/18
5/27/18,Main_Page,Dominic Marshall,9,9/19/13
5/27/18,Article:Asia_Pacific_Counter-IED_Fusion_Center_(APCFC)_Portal,Dominic Marshall,8,9/19/13
5/27/18,Main_Page,Dominic Marshall,8,9/19/13
5/27/18,Article:Walter_Reed_Biosystematics_Unit_(WRBU)_Vector_Map,Dominic Marshall,8,9/19/13
5/27/18,Main_Page,Dominic Marshall,8,9/19/13
5/27/18,Main_Page,Dominic Marshall,8,9/19/13
5/27/18,Main_Page,Dominic Marshall,9,9/19/13
5/27/18,Main_Page,Dominic Marshall,9,9/19/13
5/27/18,Main_Page,Dominic Marshall,8,9/19/13
5/27/18,Main_Page,Dominic Marshall,8,9/19/13
5/27/18,Main_Page,Natalee Joyce,1,8/18/13
5/27/18,Main_Page,Natalee Joyce,1,8/18/13
5/27/18,Main_Page,Bo Drake,3,2/6/16
5/27/18,Article:Al_Shabaab,Bo Drake,3,2/6/16
5/27/18,Main_Page,Gloria Glover,9,1/2/16
5/27/18,Main_Page,Beata Peltier,8,2/12/17
5/27/18,Main_Page,Beata Peltier,8,2/12/17
5/27/18,Main_Page,Tyson Pena,1,12/17/17
5/27/18,Article:Mission_Planning_for_Iraq_F16_Program,Jami Croteau,6,8/21/16
5/27/18,Main_Page,Tammy Mason,1,5/6/17
5/27/18,Main_Page,Chantal Douglass,8,11/17/17
5/27/18,Main_Page,Carolyn Russell,8,2/15/18
5/27/18,Main_Page,Gloria Glover,9,1/2/16
5/27/18,Main_Page,Carolyn Russell,8,2/15/18
5/27/18,Main_Page,Carolyn Russell,9,2/15/18
5/27/18,Main_Page,Claire Burke,2,1/1/18
5/28/18,Main_Page,Anthony Sharp,2,1/1/18
5/28/18,Main_Page,Kenna Blocker,2,1/1/18
5/28/18,Main_Page,Anthony Sharp,2,1/1/18
5/28/18,Main_Page,Elizabeth Mackay,1,1/1/18
5/28/18,Main_Page,Dominic Marshall,8,9/19/13
5/28/18,Main_Page,Simon Simpson,1,5/3/18
5/28/18,Article:Iranian_Influence_in_Afghanistan,Simon Simpson,1,5/3/18
5/28/18,Main_Page,Simon Simpson,1,5/3/18
5/28/18,Main_Page,Anthony Sharp,2,1/1/18
5/28/18,Main_Page,Michael Miller,2,1/1/18
5/28/18,Main_Page,Kenna Blocker,2,1/1/18
5/28/18,Article:Map_Portal,Dominic Marshall,8,9/19/13
5/28/18,Main_Page,Marissa Spooner,2,1/1/18
5/28/18,Main_Page,Dominic Marshall,8,9/19/13
5/28/18,Main_Page,Konnor Petty,5,9/22/17
5/28/18,Article:2018_Elections_in_Iraq,Konnor Petty,5,9/22/17
5/28/18,Main_Page,Dominic Marshall,1,9/19/13
5/28/18,Main_Page,Mindy Wood,1,11/19/17
5/28/18,Main_Page,Anthony Sharp,2,1/1/18
5/28/18,Main_Page,Anthony Sharp,2,1/1/18
5/28/18,Main_Page,Dominic Marshall,1,9/19/13
5/28/18,Main_Page,Dominic Marshall,9,9/19/13
5/28/18,Main_Page,Sterling Steele,1,2/13/18
5/28/18,Main_Page,Zackery Blair,1,1/30/18
5/28/18,Main_Page,Zackery Blair,1,1/30/18
5/28/18,Main_Page,Susan Mccarthy,1,5/3/13
5/28/18,Main_Page,Kai Mcpherson,1,1/31/18
5/28/18,Main_Page,Kai Mcpherson,1,1/31/18
5/28/18,Main_Page,Katherine Abraham,5,5/9/18
5/28/18,Article:Muqtada_al-Sadr,Katherine Abraham,5,5/9/18
5/28/18,Main_Page,Malorie Her,5,3/11/18
5/28/18,Article:2018_Elections_in_Iraq,Konnor Petty,5,9/22/17
5/28/18,Article:Anbar,Malorie Her,5,3/11/18
5/28/18,Main_Page,Katherine Abraham,5,5/9/18
5/28/18,Main_Page,Malorie Her,5,3/11/18
5/28/18,Article:Infrastructure,Malorie Her,5,3/11/18
5/28/18,Article:Communications_in_Iraq,Malorie Her,5,3/11/18
5/28/18,Main_Page,Joshua Piper,12,8/28/17
5/28/18,Main_Page,Joshua Piper,11,8/28/17
5/28/18,Main_Page,Joshua Piper,5,8/28/17
5/28/18,Main_Page,Alex Webster,1,11/18/17
5/28/18,Main_Page,Alex Webster,1,11/18/17
5/28/18,Article:TAAC_East,Alex Webster,1,11/18/17
5/28/18,Main_Page,Mindy Wood,1,11/19/17
5/28/18,Main_Page,Samantha Sutherland,1,3/17/17
5/28/18,Article:TAAC_East,Samantha Sutherland,1,3/17/17
5/28/18,Main_Page,Lynda Erickson,5,4/3/18
5/28/18,Article:2018_Elections_in_Iraq,Konnor Petty,5,9/22/17
5/28/18,Article:Syrian_Democratic_Forces,Amy Sutherland,8,5/6/18
5/28/18,Article:Syrian_Democratic_Forces,Amy Sutherland,8,5/6/18
5/28/18,Article:Syrian_Tiger_Forces,Amy Sutherland,8,5/6/18
5/28/18,Main_Page,Maximilian Mendez,7,11/15/16
5/28/18,Main_Page,Piers Kerr,1,4/29/18
5/28/18,Article:Conflict_Tracker,Piers Kerr,1,4/29/18
5/28/18,Article:Conflict_Tracker_Full,Piers Kerr,1,4/29/18
5/28/18,Article:Conflict_Tracker,Piers Kerr,1,4/29/18
5/28/18,Article:Conflict_Tracker_Data_Portal,Piers Kerr,1,4/29/18
5/28/18,Main_Page,Leonidas Patrick,1,3/22/18
5/28/18,Main_Page,Alanna Hooper,1,1/6/18
5/28/18,Main_Page,Nolan Clements,8,4/14/18
5/28/18,Main_Page,Nolan Clements,8,4/14/18
5/28/18,Article:International_Response_to_ISIS,Frank Terry,5,5/4/18
5/28/18,Main_Page,Nolan Clements,8,4/14/18
5/28/18,Article:Conflict_and_Event_Tracker_Portal,Nolan Clements,8,4/14/18
5/28/18,Article:Shi'a_Militias_Portal,Joshua Piper,5,8/28/17
5/28/18,Main_Page,Frank Terry,5,5/4/18
5/28/18,Article:Kirkuk,Frank Terry,5,5/4/18
5/28/18,Article:Iraq_Running_Estimates,Frank Terry,5,5/4/18
5/28/18,Article:Kirkuk,Frank Terry,5,5/4/18
5/28/18,Main_Page,Agustin Dickinson,4,3/30/18
5/28/18,Main_Page,Malorie Her,5,3/11/18
5/28/18,Article:Infrastructure,Malorie Her,5,3/11/18
5/28/18,Article:Infrastructure,Malorie Her,5,3/11/18
5/28/18,Main_Page,Malorie Her,5,3/11/18
5/28/18,Main_Page,Agustin Dickinson,5,3/30/18
5/28/18,Article:Anbar,Malorie Her,5,3/11/18
5/28/18,Article:2018_Elections_in_Iraq,Agustin Dickinson,5,3/30/18
5/28/18,Main_Page,Agustin Dickinson,5,3/30/18
5/28/18,Main_Page,Bella Churchill,12,9/21/15
5/28/18,Article:Iraq_Running_Estimates,Agustin Dickinson,5,3/30/18
5/28/18,Article:Anbar,Agustin Dickinson,5,3/30/18
5/28/18,Article:Iraq_Running_Estimates,Agustin Dickinson,5,3/30/18
5/28/18,Article:Iraq_Running_Estimates,Agustin Dickinson,5,3/30/18
5/28/18,Main_Page,Lynda Erickson,5,4/3/18
5/28/18,Main_Page,Luna Parsons,1,4/3/14
5/28/18,Article:Shi'a_Militias_Portal,Lynda Erickson,5,4/3/18
5/28/18,Article:Shi'a_Militia_Flags_and_Symbols,Lynda Erickson,5,4/3/18
5/28/18,Article:Shi'a_Militias_Portal,Lynda Erickson,5,4/3/18
5/28/18,Main_Page,Baron Lynn,5,1/27/18
5/28/18,Main_Page,Mareli Munoz,5,3/19/18
5/28/18,Article:2018_Elections_in_Iraq,Mareli Munoz,5,3/19/18
5/28/18,Article:2018_Elections_in_Iraq,Baron Lynn,5,1/27/18
5/28/18,Article:Iraq_Running_Estimates,Frank Terry,5,5/4/18
5/28/18,Article:Baghdad,Frank Terry,5,5/4/18
5/28/18,Main_Page,Edward Springer,5,1/18/18
5/28/18,Main_Page,Malorie Her,5,3/11/18
5/28/18,Article:2018_Elections_in_Iraq,Malorie Her,5,3/11/18
5/28/18,Main_Page,Elijah Potter,5,9/25/17
5/28/18,Article:2018_Elections_in_Iraq,Malorie Her,5,3/11/18
5/28/18,Main_Page,Rochelle Garcia,5,12/23/17
5/28/18,Main_Page,Elijah Potter,5,9/25/17
5/28/18,Article:Salah_al-Din,Frank Terry,5,5/4/18
5/28/18,Main_Page,Maximilian Mendez,7,11/15/16
5/28/18,Main_Page,Maximilian Mendez,7,11/15/16
5/28/18,Main_Page,Maximilian Mendez,7,11/15/16
5/28/18,Main_Page,Maximilian Mendez,7,11/15/16
5/28/18,Main_Page,Maximilian Mendez,8,11/15/16
5/28/18,Article:Post-2017_Kurdish_Independence_Referendum_Conflict,Frank Terry,5,5/4/18
5/28/18,Main_Page,Malorie Her,5,3/11/18
5/28/18,Main_Page,Malorie Her,5,3/11/18
5/28/18,Article:Infrastructure,Malorie Her,5,3/11/18
5/28/18,Article:Infrastructure,Malorie Her,5,3/11/18
5/28/18,Article:Infrastructure,Malorie Her,5,3/11/18
5/28/18,Main_Page,Maximilian Mendez,8,11/15/16
5/28/18,Main_Page,Luna Parsons,1,4/3/14
5/28/18,Main_Page,Margie Nunez,5,4/11/18
5/28/18,Article:Kata'ib_Sayid_Al-Shuhada,Margie Nunez,5,4/11/18
5/28/18,Article:Kata'ib_Sayid_Al-Shuhada,Anne Parr,5,4/8/18
5/28/18,Main_Page,Luna Parsons,1,4/3/14
5/28/18,Main_Page,Alfonso Tate,5,8/26/17
5/28/18,Article:2018_Elections_in_Iraq,Alfonso Tate,5,8/26/17
5/28/18,Article:Conflict_Tracker,Alfonso Tate,5,8/26/17
5/28/18,Main_Page,Jesse Odonnell,1,4/10/17
5/28/18,Article:Conflict_Tracker,Jesse Odonnell,1,4/10/17
5/28/18,Main_Page,Maximilian Mendez,7,11/15/16
5/28/18,Article:Supreme_Council_of_the_Armed_Forces,Maximilian Mendez,7,11/15/16
5/28/18,Article:Kata'ib_Sayid_Al-Shuhada,Anne Parr,5,4/8/18
5/28/18,Main_Page,Luna Parsons,1,4/3/14
5/28/18,Main_Page,Karen Steele,5,11/28/15
5/28/18,Main_Page,Erika Rogers,1,6/5/16
5/28/18,Main_Page,Junior Wells,1,3/31/18
5/28/18,Main_Page,Simon North,1,11/15/16
5/28/18,Main_Page,Edward Springer,5,1/18/18
5/28/18,Main_Page,Edward Springer,5,1/18/18
5/28/18,Article:Conflict_Tracker,Simon North,1,11/15/16
5/28/18,Article:Historical_Conflict_Tracker,Simon North,1,11/15/16
5/28/18,Article:Mutabija,Jackie Adams,5,4/3/18
5/28/18,Article:Salah_al-Din,Jackie Adams,5,4/3/18
5/28/18,Article:Mutabija,Jackie Adams,5,4/3/18
5/28/18,Article:Diyala,Jackie Adams,5,4/3/18
5/28/18,Article:Mutabija,Jackie Adams,5,4/3/18
5/28/18,Main_Page,Bo Drake,3,2/6/16
5/28/18,Article:East_Africa_Conflict_Tracker,Bo Drake,3,2/6/16
5/28/18,Article:Syrian_Tiger_Forces,Amy Sutherland,8,5/6/18
5/28/18,Main_Page,Edward Springer,5,1/18/18
5/28/18,Main_Page,Edward Springer,5,1/18/18
5/28/18,Main_Page,Kash Decker,11,12/31/17
5/28/18,Main_Page,Kash Decker,12,12/31/17
5/28/18,Main_Page,Luna Parsons,1,4/3/14
5/28/18,Article:IED_Reporting,Elijah Potter,5,9/25/17
5/28/18,Main_Page,Frank Terry,5,5/4/18
5/28/18,Article:Shi'a_Militias_Portal,Frank Terry,5,5/4/18
5/28/18,Article:Hezbollah,Brent Carpenter,7,4/21/18
5/28/18,Main_Page,Brent Carpenter,7,4/21/18
5/28/18,Main_Page,Brent Carpenter,7,4/21/18
5/28/18,Main_Page,Brent Carpenter,1,4/21/18
5/28/18,Article:Conflict_Tracker,Brent Carpenter,1,4/21/18
5/28/18,Main_Page,Brent Carpenter,1,4/21/18
5/28/18,Article:Badr_Organization,Frank Terry,5,5/4/18
5/28/18,Article:Shi'a_Militias_Portal,Frank Terry,5,5/4/18
5/28/18,Main_Page,Luna Parsons,1,4/3/14
5/28/18,Article:Conflict_Tracker,Luna Parsons,1,4/3/14
5/28/18,Article:Conflict_Tracker_Data_Portal,Luna Parsons,1,4/3/14
5/28/18,Main_Page,Luna Parsons,1,4/3/14
5/28/18,Article:Conflict_Tracker,Luna Parsons,1,4/3/14
5/28/18,Main_Page,Haleigh Carlson,1,3/22/18
5/28/18,Main_Page,Ernest Wiggins,1,3/17/18
5/28/18,Article:TAAC_Capital,Ernest Wiggins,1,3/17/18
5/28/18,Article:Kabul_Province,Ernest Wiggins,1,3/17/18
5/28/18,Article:Provinces_in_Afghanistan,Ernest Wiggins,1,3/17/18
5/28/18,Main_Page,Haleigh Carlson,1,3/22/18
5/28/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Haleigh Carlson,1,3/22/18
5/28/18,Main_Page,Haleigh Carlson,1,3/22/18
5/28/18,Article:Conflict_Tracker,Luna Parsons,1,4/3/14
5/28/18,Main_Page,Haleigh Carlson,1,3/22/18
5/28/18,Main_Page,Luna Parsons,1,4/3/14
5/28/18,Article:TAAC_South,Haleigh Carlson,1,3/22/18
5/28/18,Main_Page,Haleigh Carlson,1,3/22/18
5/28/18,Article:Balkh_Province,Ernest Wiggins,1,3/17/18
5/28/18,Main_Page,Haleigh Carlson,1,3/22/18
5/28/18,Article:Community_Contributions_Page,Haleigh Carlson,1,3/22/18
5/28/18,Article:Provinces_in_Afghanistan,Ernest Wiggins,1,3/17/18
5/28/18,Article:Kabul_Province,Ernest Wiggins,1,3/17/18
5/28/18,Main_Page,Junior Wells,1,3/31/18
5/28/18,Main_Page,Edward Springer,5,1/18/18
5/28/18,Main_Page,Frank Roberts,11,3/18/18
5/28/18,Article:Conflict_Tracker,Frank Roberts,11,3/18/18
5/28/18,Main_Page,Claudia Dorsey,1,3/2/18
5/28/18,Article:Provinces_in_Afghanistan,Ernest Wiggins,1,3/17/18
5/28/18,Article:Helmand_Province,Ernest Wiggins,1,3/17/18
5/28/18,Article:Conflict_Tracker,Claudia Dorsey,1,3/2/18
5/28/18,Main_Page,Dylan Short,1,12/23/17
5/28/18,Article:Kabul_Province,Ernest Wiggins,1,3/17/18
5/28/18,Article:Wardak_province,Ernest Wiggins,1,3/17/18
5/28/18,Article:Torkham,Ernest Wiggins,1,3/17/18
5/28/18,Main_Page,Frank Roberts,11,3/18/18
5/28/18,Main_Page,Leonard Matthews,8,3/31/16
5/28/18,Article:Green_On_Blue_Attacks,Dylan Short,1,12/23/17
5/28/18,Article:Weekly_Syria_Brief,Frank Roberts,11,3/18/18
5/28/18,Main_Page,Sam Reid,3,5/8/18
5/28/18,Main_Page,Sam Reid,3,5/8/18
5/28/18,Article:NGA_West_Africa_Portal,Sam Reid,3,5/8/18
5/28/18,Main_Page,Tyson Pena,1,12/17/17
5/28/18,Article:Map_Portal,Sam Reid,3,5/8/18
5/28/18,Main_Page,Andrew Terry,1,3/30/18
5/28/18,Main_Page,Sam Reid,8,5/8/18
5/28/18,Article:Exercises,Sam Reid,8,5/8/18
5/28/18,Article:Wardak_Province,Ernest Wiggins,1,3/17/18
5/28/18,Article:Community_Contributions_Page,Andrew Terry,1,3/30/18
5/28/18,Article:Helmand_Province,Ernest Wiggins,1,3/17/18
5/28/18,Main_Page,Andrew Terry,1,3/30/18
5/28/18,Main_Page,Ernest Wiggins,1,3/17/18
5/28/18,Article:TAAC_West,Ernest Wiggins,1,3/17/18
5/28/18,Main_Page,Frank Terry,5,5/4/18
5/28/18,Main_Page,Andrew Terry,1,3/30/18
5/28/18,Article:Conflict_Tracker_Data_Portal,Andrew Terry,1,3/30/18
5/28/18,Main_Page,Andrew Terry,1,3/30/18
5/28/18,Main_Page,Ernest Wiggins,1,3/17/18
5/28/18,Article:TAAC_West,Ernest Wiggins,1,3/17/18
5/28/18,Article:Badghis_Province,Ernest Wiggins,1,3/17/18
5/28/18,Article:TAAC_East,Andrew Terry,1,3/30/18
5/28/18,Main_Page,Andrew Terry,1,3/30/18
5/28/18,Main_Page,Sam Reid,8,5/8/18
5/28/18,Article:Ninawa,Frank Terry,5,5/4/18
5/28/18,Article:Sinjar,Frank Terry,5,5/4/18
5/28/18,Article:Iranian_Influence_in_Afghanistan,Andrew Terry,1,3/30/18
5/28/18,Main_Page,Megan Pullman,5,5/5/18
5/28/18,Article:Popular_Mobilization_Forces,Frank Terry,5,5/4/18
5/28/18,Main_Page,Megan Pullman,11,5/5/18
5/28/18,Article:Areas_of_Control_in_Syria,Megan Pullman,11,5/5/18
5/28/18,Article:Syria_Infrastructure_Map,Megan Pullman,11,5/5/18
5/28/18,Article:Ar-Raqqa,Megan Pullman,11,5/5/18
5/28/18,"Article:Raqqa_Governorate,_Syria",Megan Pullman,11,5/5/18
5/28/18,Article:Liwa_Al-Tawhid,Megan Pullman,11,5/5/18
5/28/18,"Article:Raqqa_Governorate,_Syria",Megan Pullman,11,5/5/18
5/28/18,Article:Syria_Infgooglerastructure_Map,Megan Pullman,11,5/5/18
5/28/18,Main_Page,Sonny Alexander,3,3/7/18
5/28/18,Main_Page,Leah Roberts,5,3/3/18
5/28/18,Article:2018_Elections_in_Iraq,Leah Roberts,5,3/3/18
5/28/18,Article:Iraq_Running_Estimates,Leah Roberts,5,3/3/18
5/28/18,Article:Shi'a_Militias_Portal,Leah Roberts,5,3/3/18
5/28/18,Article:Infrastructure,Leah Roberts,5,3/3/18
5/28/18,Article:Iraq_Running_Estimates,Leah Roberts,5,3/3/18
5/28/18,Article:Map_Portal,Leah Roberts,5,3/3/18
5/28/18,Article:Post-2017_Kurdish_Independence_Referendum_Conflict,Leah Roberts,5,3/3/18
5/28/18,Article:ISIS_Strategy_and_Tactics,Leah Roberts,5,3/3/18
5/28/18,Article:2017-2018_Tuz_Khurmatu_Insurgency,Leah Roberts,5,3/3/18
5/28/18,Article:ISIS,Leah Roberts,5,3/3/18
5/28/18,Article:ISIS_Strategy_and_Tactics,Leah Roberts,5,3/3/18
5/28/18,Article:ISIS,Leah Roberts,5,3/3/18
5/28/18,Article:ISIS,Leah Roberts,5,3/3/18
5/28/18,Article:ISIS,Leah Roberts,5,3/3/18
5/28/18,Article:Iranian_Influence_in_Afghanistan,Dylan Short,1,12/23/17
5/28/18,Main_Page,Joan Paterson,12,11/12/17
5/28/18,Main_Page,Joan Paterson,12,11/12/17
