data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1246158,275,PSE1730,1730,"30 March 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Protesters (Palestine)",,6,68,"Middle East",Palestine,"West Bank",Ramallah,,"Al Bireh",31.9053,35.215,1,"Ma'an News Agency",National,"14 Palestinian protesters were injured with rubber coated bullets as Israeli forces supressed the Land Day protest in Al Bireh. Israeli forces sprayed the protesters with water, used rubber coated bullets, and tear gas, and closed the entrance to the city.",0,1523310841,PSE
1246157,275,PSE1729,1729,"30 March 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)","Farmers (Palestine)",7,78,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Al Qararah",31.3739,34.3409,2,"Agence France Presse",International,"At least 15 Palestinians were killed by Israeli fired during the first day of the ""Great Return March."" There are disputed accounts of whether or not Palestinian demonstrators acted violently. However, video footage shows that many who were shot were not actively engaged in the protests at the time of being shot. Reports state that over 1,000 demonstrators were injured by Israeli forces who used drones to drop tear gas on demonstrators and also used live fire. Protest camps were reported near Beit Hanoun, Maghazi, Khuzaa, Shokat as Sufi, and directly east of Gaza City. 2 additional deaths were reported around Khuzaa, one at Bayt Hanun, and one at Shokat as Sufi, for a total of 19.",1,1523310841,PSE
1246156,275,PSE1728,1728,"30 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Agence France Presse; Ma'an News Agency",National-International,"At least 15 Palestinians were killed by Israeli fired during the first day of the ""Great Return March."" There are disputed accounts of whether or not Palestinian demonstrators acted violently. However, video footage shows that many who were shot were not actively engaged in the protests at the time of being shot. Reports state that over 1,000 demonstrators were injured by Israeli forces who used drones to drop tear gas on demonstrators and also used live fire. Protest camps were reported near Beit Hanoun, Maghazi, Khuzaa, Shokat as Sufi, and directly east of Gaza City. 2 additional deaths were reported around Khuzaa, one at Bayt Hanun, and one at Shokat as Sufi, for a total of 19.",4,1523310841,PSE
1246118,376,ISR367,367,"30 March 2018",2018,1,Riots/Protests,"Protesters (Israel)","Palestinian Arab Ethnic Group (Israel)",6,,,0,60,"Middle East",Israel,HaZafon,Akko,,Sakhnin,32.8642,35.2971,1,"Palestine News & Information Agency (WAFA)",National,"Protests occurred in many Arab towns in Israel to commemorate Land Day with a major march occuring in the town of Sakhnin.",0,1523310841,ISR
1246155,275,PSE1727,1727,"29 March 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,Khuzaa,31.3069,34.3572,2,"Palestine News & Information Agency (WAFA)",National,"A Palestinian was shot by Israeli forces east of Khuzaa town in the Southern Gaza Strip.",0,1523310841,PSE
1246154,275,PSE1726,1726,"29 March 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Palestine News & Information Agency (WAFA)",National,"Two Palestinians were shot with live ammunition by Israeli forces on Thursday east of Gaza city. ",0,1523310841,PSE
1246153,275,PSE1725,1725,"28 March 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Palestine News & Information Agency (WAFA)",National,"On Wednesday, a Palestinian was shot and injured by Israeli forces stationed along the Gaza borders to the east of Gaza city. Israeli forces opened fire on a group of Palestinians who allegedly approached the border fence, shooting and injuring one in the thigh.",0,1523310841,PSE
1246152,275,PSE1724,1724,"28 March 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Dayr al Balah",31.4178,34.3503,2,"Palestine News & Information Agency (WAFA)",National,"Israeli tanks stationed near Kissufim military bases opened fire on lands southeast of  Deir al Balah. No injuries were reported. ",0,1523310841,PSE
1246151,275,PSE1723,1723,"28 March 2018",2018,1,"Strategic development","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Burayj",31.4394,34.4031,2,"Palestine News & Information Agency (WAFA)",National,"Property Destruction: Israeli forces entered lands east of al Buriej and razed land while firing rounds. ",0,1523310841,PSE
1246150,275,PSE1722,1722,"28 March 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Gaza,,"Az Zaytun",31.4964,34.4522,2,"Agence France Presse; Anadolu Agency (AA): Arutz Sheva",National-International,"Israeli army tanks hit two Hamas positions in the northern Gaza strip east of Al Zaytun causing only material damage, no injuries.",0,1523310841,PSE
1246149,275,PSE1721,1721,"28 March 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"Gaza Strip",Gaza,,"Al Mintar Crossing",31.4739,34.4736,2,"Agence France Presse; Anadolu Agency (AA)",Regional-International,"Palestinians tried to set fire to part of the border fence near al Mintar Crossing on Wednesday. Israeli forces responded with tank fire.",0,1523310841,PSE
1246148,275,PSE1720,1720,"27 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,"Abu Dis",31.7622,35.2617,1,"Palestine News & Information Agency (WAFA)",National,"Clashes broke out between Israeli forces and Palestinians near Al Quds university on Tuesday causing a large number of people to suffer from tear gas inhalation.",0,1523310841,PSE
1246147,275,PSE1719,1719,"26 March 2018",2018,1,"Strategic development","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Jordan News Agency (Petra)",Regional,"Movement of Forces: Israeli forces early Monday entered Palestinian lands in Beit Lahia, Khan Younis in Gaza strip.",0,1523310841,PSE
1246146,275,PSE1718,1718,"26 March 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Agence France Presse",International,"For the second night in a row two observation sites belonging to the Izz a deen al Qassam Bridges, the armed wing of Hamas, were hit by Israeli tank fire. No injured were reported. ",0,1523310841,PSE
1246145,275,PSE1717,1717,"26 March 2018",2018,1,"Strategic development","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Agence France Presse",International,"Non-Violent Activity: Unidentified Palestinians reportedly fired shots toward Israeli forces in the northern Gaza Strip.",0,1523310841,PSE
1246144,275,PSE1716,1716,"25 March 2018",2018,1,"Violence against civilians","Settlers (Israel)",,3,"Civilians (Palestine)","Farmers (Palestine)",7,37,"Middle East",Palestine,"West Bank",Qalqilya,,Immatin,32.1916,35.1584,1,"Palestine News & Information Agency (WAFA)",National,"Israeli settlers assaulted Palestinian farmers on Sunday while they were farming their lands in the village of Immatin. One man was transferred to the hospital for treatment.",0,1523310841,PSE
1246143,275,PSE1715,1715,"25 March 2018",2018,1,"Violence against civilians","Settlers (Israel)",,3,"Civilians (Palestine)","Farmers (Palestine)",7,37,"Middle East",Palestine,"West Bank","Al Khalil",,"At Tuwani",31.4127,35.1538,1,"Ma'an News Agency",National,"A group of Israeli settlers assaulted a Palestinian farmer in the village of al-Tiwani in the Hebron district on Sunday. The man was transferred to the hospital for treatment after sustaining fractures and bruises.",0,1523310841,PSE
1246142,275,PSE1714,1714,"25 March 2018",2018,1,"Strategic development","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,"Al Fukhari",31.2952,34.3332,2,"Jordan News Agency (Petra)",Regional,"Demolition: Israeli forces early Sunday entered east of al-Fakhari town near Khan Younis in the southern Gaza strip with military vehicles and bulldozers and razed Palestinian owned lands.",0,1523310841,PSE
1246141,275,PSE1713,1713,"25 March 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Arutz Sheva",National,"Israeli forces hit with tank fire two Hamas observation posts in northern Gaza in response to reports of rocket fire that turned out to be false. ",0,1523310841,PSE
1245697,275,PSE1710,1710,"24 March 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,2,"The Times of Israel; Xinhua; Ma'an News Agency",National-International,"Israeli forces carried out 3 airstrikes north of Rafah targeting Izz a deen al Qassem sites overnight between Saturday and Sunday causing damage but no injuries.",0,1523310841,PSE
1245668,376,ISR364,364,"24 March 2018",2018,1,Riots/Protests,"Protesters (Israel)","Protesters (International)",6,,,0,60,"Middle East",Israel,"Tel Aviv","Tel Aviv",,"Tel Aviv",32.0809,34.7806,1,"Agence France Presse; Associated Press International",International,"Thousands of people demonstrated Saturday in central Tel Aviv against Israel's plan for the mass expulsion of Eritreans and Sudanese asylum seekers who entered the country illegally.",0,1523310841,ISR
1246117,376,ISR366,366,"24 March 2018",2018,2,"Strategic development","Police Forces of Israel (2009-)",,1,"Civilians (Palestine)","Civilians (Israel); Palestinain Arab Ethnic Group (Israel)",7,17,"Middle East",Israel,"Tel Aviv","Tel Aviv",,"Tel Aviv",32.0809,34.7806,3,"Press TV",Regional,"Arrests: Israeli police officers assisted by Israel's air force,  raided dozens of locations in Israel in a major operation to arrest all illegal Palestinian workers before the holidays arresting 569. Most of those arrested are Palestinians but  some Palestinian citizens of Israel for harbouring or transporting illegal workers.",0,1523310841,ISR
1246116,376,ISR365,365,"24 March 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,,,0,50,"Middle East",Israel,HaDarom,"Beer Sheva",,Kissufim,31.3749,34.3984,2,BBC,International,"Four Palestinians breached the border fence with Israel and tried to set fire to Israeli military construction equipment on Saturday. ",0,1523310841,ISR
1029994,275,PSE1696,1696,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,"Az Zaytuniyah",31.954,35.1624,1,"Anadolu Agency (AA)",Regional,"Clashes occurred between Israeli forces and Palestinians in the village of Mazraa al‐Gharbia near Ramallah, during which Israeli troops used teargas and live ammunition to disperse demonstrators.",0,1523276662,PSE
1029995,275,PSE1697,1697,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,Nablus,32.2211,35.2544,1,"Anadolu Agency (AA)",Regional,"In Nablus six Palestinian demonstrators were injured by rubber bullets in clashes that broke out with Israeli forces.",0,1523276662,PSE
1029996,275,PSE1698,1698,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,Nilin,31.9467,35.0217,1,"Anadolu Agency (AA)",Regional,"Clashes were reported between Israeli forces and Palestinians in Nilin on Friday.",0,1523276662,PSE
1029997,275,PSE1699,1699,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,Bilin,31.9284,35.072,1,"Anadolu Agency (AA)",Regional,"Clashes were reported between Israeli forces and Palestinians in  Bilin.",0,1523276662,PSE
1029998,275,PSE1700,1700,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,"An Nabi Salih",32.0164,35.124,1,"Anadolu Agency (AA)",Regional,"Clashes were reported between Israeli forces and Palestinians in Nabi Saleh on Friday.",0,1523276662,PSE
1029999,275,PSE1701,1701,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,Budrus,31.9669,34.9943,1,"Anadolu Agency (AA)",Regional,"Clashes were reported between Israeli forces and Palestinians in Budrus near Ramallah.",0,1523276662,PSE
1030000,275,PSE1702,1702,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Khalil",,"Hebron‐Bab az Zawiyah",31.5278,35.1014,1,"Anadolu Agency (AA)",Regional,"Clashes were reported between Israeli forces and Palestinians in Hebron's Bab al‐Zawiya neighborhood.",0,1523276662,PSE
1030001,275,PSE1703,1703,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Bethlehem,,Bethlehem,31.7049,35.2038,1,"Anadolu Agency (AA)",Regional,"Clashes were reported between Israeli forces and Palestinians near the northern entrance of Bethlehem.",0,1523276662,PSE
1030002,275,PSE1704,1704,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)","Journalists (Palestine)",5,58,"Middle East",Palestine,"West Bank",Qalqilya,,"Kafr Qaddum",32.2216,35.1447,1,"Palestine News & Information Agency (WAFA)",National,"At least six Palestinians were injured, including a journalist, during  clashes  with Israeli forces in the village of Kafr Qaddoum.",0,1523276662,PSE
1030003,275,PSE1705,1705,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Palestine News & Information Agency (WAFA)",National,"Israeli forces opened live fire at demonstrators to the north and east of Beit Hanoun town during clashes, seriously injuring one of them with live bullets. He was moved to a nearby hospital for medical treatment, and his case was described as critical.",0,1523276662,PSE
1030004,275,PSE1706,1706,"23 March 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip",Gaza,,"Al Mintar Crossing",31.4739,34.4736,2,"Palestine News & Information Agency (WAFA)",National,"Israeli soldiers opened fire at demonstrators near Nahal Oz military base during clashes, injuring one of them with live bullets. Others also suffocated as a result of teargas inhalation.",0,1523276662,PSE
