data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1621011,275,PSE2018,2018,"14 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Nahal Said",31.3894,34.378,2,"Agence France Presse; The Times of Israel",National-International,"On May 14, clashes erupted across Gaza's border as an estimated 40,000 demonstrators gathered near the fence in 12 locations, a number of which attempted to breach the fence. 63 people were reported killed and 2,400 Palestinians wounded. The Israeli government claimed that at least 24 of those killed were members of Hamas and PIJ, although it is not clear if they were actual militants or somehow otherwise affiliated with the groups. Additionally, a senior Hamas official Salah Bardawil claimed that 50 of those killed were Hamas members when speaking to the Palestinian Baladna news organization. Another Hamas official did not confirm this, but did say that Hamas paid for the funerals of 50 of those killed, regardless of their affiliation. 63 fatalities split across 5 events, with 0 coded in this event.",0,1528149093,PSE
1640825,275,PSE1946,1946,"14 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)","Hamas Movement; PIJ: Palestinian Islamic Jihad",5,58,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Khan Yunis",31.3402,34.3063,2,"Agence France Presse; Jpost.com",National-International,"On May 14, clashes erupted across Gaza's border as an estimated 40,000 demonstrators gathered near the fence, a number of which attempted to breach the fence. 63 people were reported killed and 2,400 Palestinians wounded. The Israeli government claimed that at least 24 of those killed were members of Hamas and PIJ, although it is not clear if they were actual militants or somehow otherwise affiliated with the groups. Additionally, a senior Hamas official Salah Bardawil claimed that 50 of those killed were Hamas members when speaking to the Palestinian Baladna news organization. Another Hamas official did not confirm this, but did say that Hamas paid for the funerals of 50 of those killed, regardless of their affiliation. 63 fatalities split across 5 events, with 9 coded in this event as the PIJ said that three members of its Saray al-Quds military wing were killed by Israeli forces around Khan Younis (coded as a separate battle). A man injured during the clashes last sucumed to his wounds on June 21.",9,1529961972,PSE
1684482,275,PSE3279,3279,"14 May 2018",2018,1,"Remote violence","PIJ: Palestinian Islamic Jihad",,2,"Military Forces of Israel (2009-)",,8,28,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,2,LiveMap,Other,"Israeli Military Forces reported to have targeted site belonging to Saraya al-Quds (PIJ military wing) near Beit Lahya, north of Gaza, on May 14.",0,1531175871,PSE
1640838,376,ISR415,415,"13 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,Kissufim,31.3749,34.3984,2,"The Times of Israel",National,"On May 13, a flaming kite flown from Gaza reached southern Israel sparking a fire near the Gaza border.",0,1529961972,ISR
1608181,275,PSE1941,1941,"13 May 2018",2018,1,Riots/Protests,"Rioters (Israel)",,5,"Rioters (Palestine)","Rioters (Israel)",5,55,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds-Old City",31.7767,35.2342,1,"Jpost.com; The Daily Star (Lebanon)",National,"Clashes broke out on the Temple Mount in the Old City of Jerusalem on May 13 as over 1,000 Israelis entered to celebrate Israeli's take over and annexation of Jerusalem 51 years ago. No one was injured.",0,1526932373,PSE
1608182,275,PSE1942,1942,"13 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,"Civilians (Palestine)",,7,37,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,Maghazi,31.4214,34.3865,2,"Anadolu Agency (AA)",Regional,"On May 13, 3 Palestinians were injured on the eastern Gaza border by a suspected bomb explosion. One was seriously injured.",0,1526932373,PSE
1608183,275,PSE1943,1943,"13 May 2018",2018,1,"Battle-No change of territory","Police Forces of Israel (2009-)",,8,"Private Security Forces (Palestine)","Jerusalem Islamic Waqf",8,88,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds-Old City",31.7767,35.2342,1,"Palestine News & Information Agency (WAFA)",National,"On May 13, Israeli police assaulted Islamic Waqf guards at Al Aqsa mosque while accompanying Israelis into the compound resulting in the injury of a number of Waqf personnel.",0,1526932373,PSE
1604052,275,PSE1940,1940,"12 May 2018",2018,1,"Battle-No change of territory","Unidentified Armed Group (Palestine)",,3,"Military Forces of Israel (2009-)",,8,38,"Middle East",Palestine,"West Bank",Nablus,,"Dayr Sharaf",32.2533,35.1889,2,Xinhua,International,"An Israeli soldier was mildly injured on May 12 in a car ramming attack outside the West Bank settlement of Shavei Shomron, near Dayr Sharaf.",0,1526322876,PSE
1604054,275,PSE1937,1937,"12 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Agence France Presse; Associated Press International",International,"On May 12, more than a dozen Israeli strikes hit a tunnel in northern Gaza reportedly dug by Hamas near Erez (Bayt Hanun) Crossing.",0,1526322876,PSE
1604070,275,PSE1939,1939,"12 May 2018",2018,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds-Old City",31.7767,35.2342,1,Jpost.com,National,"Around 200 left wing demonstrators march from King George's street to the Old City's Jaffa gate on May 12 to protest the Flag March and the planned opening of the US embassy.",0,1526322876,PSE
1604076,275,PSE1938,1938,"12 May 2018",2018,1,"Strategic development","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,"Shokat as Sufi",31.2586,34.2824,2,"Associated Press International",International,"Security Measures: The Israeli military announced on May 12 that the Kerem Shalom crossing will remain closed until further notice. A lengthy closure will further worsen the humanitarian crisis that Gaza is currently in due to lacking resources, damaged infrastructure, and the blockade.",0,1526322876,PSE
1640836,376,ISR413,413,"12 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Beeri,31.4243,34.4916,1,"The Times of Israel",National,"Fire kites on May 12 sent over the Gaza border by Palestinians sparked a brush fire in Beeri forest. No damage or injuries were reported.",0,1529961972,ISR
1640837,376,ISR414,414,"12 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,"Kefar Azza",31.4841,34.5331,1,"The Times of Israel",National,"Fire kites on May 12 sent over the Gaza border by Palestinians sparked a brush fire in Kibbutz Kfar Azza. No damage or injuries were reported.",0,1529961972,ISR
1604056,275,PSE1936,1936,"11 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,,,0,50,"Middle East",Palestine,"Gaza Strip",Rafah,,"Shokat as Sufi",31.2586,34.2824,2,"Agence France Presse",International,"Dozens of Palestinian demonstrators damaged the Palestinian side of the Kerem Shalom border crossing late Friday, May 11.",0,1526322876,PSE
1604062,275,PSE1926,1926,"11 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Agence France Presse",International,"Nearly 150 Palestinians were shot by Israeli forces during clashes on the seventh week of mass demonstrations as around 15,000 people in Gaza gathered in five locations along the border with Israel on Friday, May 11, including in North Gaza.",0,1526322876,PSE
1604063,275,PSE1927,1927,"11 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Agence France Presse",International,"Nearly 150 Palestinians were shot by Israeli forces during clashes on the seventh week of mass demonstrations as around 15,000 people in Gaza gathered in five locations along the border with Israel on Friday, May 11, including near Gaza city.",0,1526322876,PSE
1604064,275,PSE1928,1928,"11 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip",Rafah,,"Shokat as Sufi",31.2586,34.2824,2,"Agence France Presse",International,"Nearly 150 Palestinians were shot by Israeli forces at the seventh week of mass demonstrations as around 15,000 people in Gaza gathered in five locations along the border with Israel on Friday, May 11. A teenage who was shot in the head during clashes in Rafah governorate succumbed to his wounds on May 12.",1,1526322876,PSE
1604065,275,PSE1929,1929,"11 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,Khuzaa,31.3069,34.3572,2,"Agence France Presse",International,"Nearly 150 Palestinians were shot by Israeli forces at the seventh week of mass demonstrations as around 15,000 people in Gaza gathered in five locations along the border with Israel on Friday, May 11, including near Meghazi. Demonstrators reportedly threw stones, burned tires, and flew kites carrying ""incendiary devices"". One man died from his injured sustained east of Khan Yunis.",1,1526322876,PSE
1604066,275,PSE1930,1930,"11 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,Maghazi,31.4214,34.3865,2,"Agence France Presse",International,"Nearly 150 Palestinians were shot by Israeli forces at the seventh week of mass demonstrations as around 15,000 people in Gaza gathered in five locations along the border with Israel on Friday, May 11, including near Meghazi. Demonstrators reportedly threw stones, burned tires, and flew kites carrying ""incendiary devices"".",0,1526322876,PSE
1604067,275,PSE1932,1932,"11 May 2018",2018,1,Riots/Protests,"Police Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds-Old City",31.7767,35.2342,1,"BBC; Palestine News & Information Agency (WAFA)",International,"Palestinians clashed with Israeli police in the Old City in East Jerusalem on May 11 during a demonstration against Israeli seizure of parts of an Islamic cemetery.",0,1526322876,PSE
1604068,275,PSE1933,1933,"11 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)","Settlers (Israel)",8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,Balata,32.2121,35.2856,2,"Palestine News & Information Agency (WAFA); The Times of Israel",National,"Near Balata, 16 Palestinians were injured and scores other suffocated by tear gas as Israeli forces clashed with Palestinians on May 11. Israeli forces were escorting Israeli settlers to pray at Joseph's tomb causing clashes with locals.",0,1526322876,PSE
1604072,275,PSE1934,1934,"11 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Protesters (Palestine)",,6,68,"Middle East",Palestine,"West Bank",Qalqilya,,"Kafr Qaddum",32.2216,35.1447,1,"Palestine News & Information Agency (WAFA)",National,"Israeli forces fired rubber-coated steel rounds at demonstrators in Kafr Qaddoum injuring two demonstrators with rubber-coated rounds on May 11. There were no reports that the demonstrators acted violently.",0,1526322876,PSE
1604073,275,PSE1935,1935,"11 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Protesters (Palestine)",,6,68,"Middle East",Palestine,"West Bank",Ramallah,,"Al Bireh",31.9053,35.215,1,"Palestine News & Information Agency (WAFA)",National,"A Palestinian demonstrator was injured when Israeli forces shot rubber-coated rounds at a demonstration at the entrance to al-Bireh city on May 11. There were no reports that the demonstrators acted violently.",0,1526322876,PSE
1604075,275,PSE1931,1931,"11 May 2018",2018,1,"Strategic development","Settlers (Israel)",,3,,,0,30,"Middle East",Palestine,"West Bank",Nablus,,Domea,32.0563,35.3671,1,"Anadolu Agency (AA)",Regional,"Property Destruction: Israeli settlers set fire to a house by throwing a Molotov cocktail inside in Domea village near Nablus on May 11. This was the second serious arson attack against the same family.",0,1526322876,PSE
1640834,376,ISR411,411,"11 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Israel)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,"Nahal Oz",31.4731,34.4983,2,"The Times of Israel",National,"On May 11, 3 Israelis launched flaming kites toward Gaza. The kite fell short and sparked a fire near Kibbutz Nahal Oz. The three were later arrested by police.",0,1529961972,ISR
1640835,376,ISR412,412,"11 May 2018",2018,1,"Battle-no change of territory","Unidentified Armed Group (Palestine)",,3,"Military Forces of Israel (2009-)",,1,13,"Middle East",Israel,HaDarom,Ashqelon,,Niram,31.5196,34.5801,2,"The Times of Israel",National,"On May 11, a Palestinian kite flyer was injured by Israeli forces as he was launching a burning kite. The kite started a fire near Kibbutz Am.",0,1529961972,ISR
1604061,275,PSE1924,1924,"10 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Bethlehem,,Bethlehem,31.7049,35.2038,1,"Press TV",Regional,"Clashes broke out in Bethlehem during a march held by Palestinians to commemorate the 70th Nakba day on May 10.",0,1526322876,PSE
1604069,275,PSE1925,1925,"10 May 2018",2018,1,Riots/Protests,"Protesters (Palestine)","Labour Group (Palestine)",6,,,0,60,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,1,"MENA (English)",Regional,"On May 10 hundreds of Palestinian civil servants in Gaza demonstrated to call for the government to pay them their wages.",0,1526322876,PSE
1684481,275,PSE3278,3278,"10 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,"Military Forces of Israel (2009-)",,8,38,"Middle East",Palestine,"Gaza Strip","North Gaza",,Jabalya,31.5272,34.4835,2,LiveMap,Other,"An Israeli drone was shot down east of Jabalya on May 10.",0,1531175871,PSE
1604058,275,PSE1920,1920,"09 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"West Bank",Bethlehem,,"Kefar Ezyon",31.65,35.1167,2,Jpost.com,National,"On May 9, a demonstrator threw a pipe bomb at Israeli forces as Israeli forces were dispersing a group of demonstrators in the Ezyon area.",0,1526322876,PSE
1604059,275,PSE1921,1921,"09 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,"Abu Dis",31.7622,35.2617,1,Jpost.com,National,"A border officer was injured by a rock thrown at her during a riot in Abu Dis on May 9.",0,1526322876,PSE
1604060,275,PSE1923,1923,"09 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"West Bank",Ramallah,,Baytunya,31.8966,35.1705,2,"The Times of Israel",National,"Two Palestinians were arrested outside Beitunia on May 9 for throwing stones at Israeli forces.",0,1526322876,PSE
1668814,275,PSE1919,1919,"09 May 2018",2018,1,"Strategic development","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)","Fishermen (Palestine)",7,78,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,2,"Jordan News Agency (Petra); Ma'an News Agency; Palestine News & Information Agency (WAFA)",National-Regional,"Non-Violent Activity: Israeli forces on May 9 made an incursion into Khuza'a in the southern part of the Gaza Strip razed farmlands, erected earth mounds and installed barbed wires. Israeli forces also opened fire on fishermen off the coast of Rafah.",0,1530558311,PSE
1604079,275,PSE1922,1922,"09 May 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,Khuzaa,31.3069,34.3572,1,"Palestine News & Information Agency (WAFA)",National,"A Palestinian youth was seriously injured on May 9 when Israeli forces entered Khuzaa, east of Khan Yunis in Gaza, and opened indiscriminate fire. A youth was hit in the face with a tear gas canister injuring him.",0,1526322876,PSE
1640833,376,ISR410,410,"09 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,"Kerem Shalom",31.2278,34.2846,1,"Arutz Sheva",National,"A kite bomb launched from Gaza landed in Kerem Shalom causing no casualties or damage on May 9.",0,1529961972,ISR
1604078,275,PSE1918,1918,"08 May 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,2,"Palestine News & Information Agency (WAFA)",National,"Israeli forces opened fire on a group of Palestinians who reportedly were too close to the border fence between Israel and Gaza north of Bayt Layhia on May 8. One Palestinian was shot and injured.",0,1526322876,PSE
1684480,275,PSE3277,3277,"08 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,"Private Security Forces (Israel)",,8,58,"Middle East",Palestine,"West Bank",Ramallah,,"Beit El",31.9333,35.2167,1,LiveMap,Other,"An Israeli Security officer was injured after in a stoning attack with a head injury on May 8.",0,1531175871,PSE
1604198,376,ISR408,408,"07 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,,,0,50,"Middle East",Israel,HaDarom,Ashqelon,,Beeri,31.4243,34.4916,1,"The Times of Israel",National,"Rioters in Gaza who sent flaming balloons over the security barrier set fires near Kibbutz Beeri in Israel on May 7.",0,1526322877,ISR
1604199,376,ISR409,409,"07 May 2018",2018,1,Riots/Protests,"Rioters (Israel)",,5,"Civilians (Israel)","Breaking the Silence Movement",7,57,"Middle East",Israel,HaZafon,Safed,,"Kiryat Shmona",33.2073,35.572,1,"The Times of Israel",National,"Young men from the Israeli right threw eggs at the car of speakers from Breaking the Silence who were speaking in Kiryat Shmona on May 7. The men also threatened and attacked people attending the event.",0,1526322877,ISR
1684479,275,PSE3276,3276,"07 May 2018",2018,1,"Violence Against Civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,3,LiveMap,Other,"Israeli army fired against three Palestinians from Gaza who attempted to infiltrate into Israel.",0,1531175871,PSE
1604053,275,PSE1914,1914,"06 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,2,"Arutz Sheva; Palestine News & Information Agency (WAFA)",National,"Israeli forces bombed a Hamas position in Bayt Lahiya on the morning of May 6 reportedly because it responsible for launching burning kites into Israel.",0,1526322876,PSE
1604055,275,PSE1915,1915,"06 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Hebron,,"Bayt Ummar",31.6233,35.1045,1,"Jordan News Agency (Petra)",Regional,"In Bayt Ummar north of Hebron, a number of Palestinians early on May 6 were wounded and suffered suffocation in clashes with Israeli forces.",0,1526322876,PSE
1604057,275,PSE1916,1916,"06 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"West Bank","Al Quds",,"Maale Adumim",31.7823,35.3075,2,Jpost.com,National,"Israeli forces arrested Palestinian three minors on May 6 after they threw petrol bombs toward Ma'aleh Adumim highway.",0,1526322876,PSE
1604071,275,PSE1917,1917,"06 May 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Protesters (Palestine)",,6,68,"Middle East",Palestine,"Gaza Strip",Gaza,,Al-Shujaiyya,31.4944,34.5111,2,"Palestine News Network (PNN)",National,"Israeli forces opened fire on May 6 towards Palestinian demonstrators east of Al-Shujaeya neighborhood in Gaza. No injuries reported.",0,1526322876,PSE
1604077,275,PSE1913,1913,"06 May 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Khan Yunis",31.3402,34.3063,2,"Agence France Presse; Ma'an News Agency",International,"3 Palestinians were shot and killed by Israel forces east of Khan Yunis on May 6 for attempting to cross into Israel from Gaza. Wire cutters and an axe were among their possessions.",3,1526322876,PSE
1601476,275,PSE1910,1910,"05 May 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,Maghazi,31.4214,34.3865,2,"Xinhua; Palestine News & Information (WAFA); Jpost.com",National-International,"On May 5, six Palestinians were injured, including two children and a paramedic, when Israeli forces opened fire east of Al Maghazi Refugee Camp after the Palestinians reportedly breached the border fence.",0,1525722449,PSE
1604044,275,PSE1909,1909,"05 May 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Az Zawayda",31.4284,34.366,1,"Agence France Presse; Associated Press International; Xinhua",International,"On May 5, Hamas said that 6 of its members were killed when an booby-trapped Israeli surveillance device detonated (possibly self-destructed) in Az Zawayda in the central Gaza Strip.",6,1526322876,PSE
1601588,376,ISR407,407,"04 May 2018",2018,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,"Tel Aviv","Tel Aviv",,"Tel Aviv",32.0809,34.7806,1,"The Times of Israel",National,"Several thousand Israeli protesters marched in central Tel Aviv on May 4 in the annual SlutWalk to draw attention to women's rights in Israel.",0,1525722449,ISR
1601477,275,PSE1911,1911,"04 May 2018",2018,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"West Bank","Al Quds",,Qalandia,31.867,35.2167,1,Xinhua,International,"On May 4, dozens of Palestinian cyclists rode toward Qalandia checkpoint in protest of the international Giro d'Italia bike race that began in Jerusalem on May 4.",0,1525722449,PSE
1601474,275,PSE1908,1908,"04 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,"Al Bireh",31.9053,35.215,1,"Palestine News & Information Agency (WAFA)",National,"A number of demonstrators suffered from tear gas inhalation and a paramedic was shot in the foot by Israeli forces when clashes broke out between Israeli forces and Palestinian demonstrators at the northern entrance of Al Bireh on May 4.",0,1525722449,PSE
1601473,275,PSE1907,1907,"04 May 2018",2018,1,"Strategic development","Settlers (Israel)",,3,,,0,30,"Middle East",Palestine,"West Bank",Hebron,,Yuta,31.4459,35.0944,2,"Palestine News & Information Agency (WAFA)",National,"Property destruction: On May 4, Israeli settlers from Maon settlement set fire to an area of 20 dunums of Palestinian crops in Masafer Yatta (Yuta) destroying the crops.",0,1525722449,PSE
1601472,275,PSE1906,1906,"04 May 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"West Bank",Hebron,,Hebron,31.5294,35.0938,1,"Ma'an News Agency",National,"On May 4, Israeli forces assaulted and broke the arm of a Palestinian woman in Hebron while they were arresting her son. When the woman tried to intervene Israeli forces assaulted her and broke her arm.",0,1525722449,PSE
1601471,275,PSE1905,1905,"04 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,Maghazi,31.4214,34.3865,2,"Agence France Presse; Arutz Sheva; Xinhua",National-International,"Around 10,000 demonstrators gathered on May 4 in eastern Gaza for the 6th week of the on-going Great Return March. Medics treated over 1,000 injured demonstrators. There were reports of kites carrying Molotov cocktails, tire burning, and Israeli forces using tear gas, live and rubber bullets. Two Israeli surveillance drones were also brought down by stones.",0,1525722449,PSE
1601470,275,PSE1904,1904,"04 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,Khuzaa,31.3069,34.3572,2,"Agence France Presse; Arutz Sheva; Xinhua",National-International,"Around 10,000 demonstrators gathered on May 4 in eastern Gaza for the 6th week of the on-going Great Return March. Medics treated over 1,000 injured demonstrators. There were reports of kites carrying Molotov cocktails, tire burning, and Israeli forces using tear gas, live and rubber bullets. Two Israeli surveillance drones were also brought down by stones. Demonstrators pulled apart part of the border fence east of Khan Yunis.",0,1525722449,PSE
1601469,275,PSE1903,1903,"04 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip",Rafah,,"Shokat as Sufi",31.2586,34.2824,2,"Agence France Presse; Arutz Sheva; Xinhua",National-International,"Around 10,000 demonstrators gathered on May 4 in eastern Gaza for the 6th week of the on-going Great Return March. Medics treated over 1,000 injured demonstrators. There were reports of kites carrying Molotov cocktails, tire burning, and Israeli forces using tear gas, live and rubber bullets. Two Israeli surveillance drones were also brought down by stones.",0,1525722449,PSE
1601468,275,PSE1902,1902,"04 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Agence France Presse; Arutz Sheva; Xinhua",National-International,"Around 10,000 demonstrators gathered on May 4 in eastern Gaza for the 6th week of the on-going Great Return March. Medics treated over 1,000 injured demonstrators. There were reports of kites carrying Molotov cocktails, tire burning, and Israeli forces using tear gas, live and rubber bullets. Two Israeli surveillance drones were also brought down by stones.",0,1525722449,PSE
1601467,275,PSE1901,1901,"04 May 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Agence France Presse; Arutz Sheva; Xinhua",National-International,"Around 10,000 demonstrators gathered on May 4 in eastern Gaza for the 6th week of the on-going Great Return March. Medics treated over 1,000 injured demonstrators. There were reports of kites carrying Molotov cocktails, tire burning, and Israeli forces using tear gas, live and rubber bullets. Two Israeli surveillance drones were also brought down by stones.",0,1525722449,PSE
1632751,275,PSE2058,2058,"04 May 2018",2018,1,Riots/Protests,"Rioters (Palestine)",,5,,,0,50,"Middle East",Palestine,"Gaza Strip",Rafah,,"Shokat as Sufi",31.2586,34.2824,2,"Arutz Sheva",National,"Demonstrators set fire to the Palestinian side of the Kerem Shalom crossing between Israel and the southern Gaza Strip on May 4th.",0,1528751633,PSE
1684478,275,PSE3275,3275,"04 May 2018",2018,1,Riots/Protests,"Protesters (Palestine)",,6,"Military Forces of Israel (2009-)",,8,67,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Burayj",31.4394,34.4031,2,LiveMap,Other,"Israeli forces dispersed Palestinian protesters east to Bureij camp with tear gas, on May 4.",0,1531175871,PSE
1601466,275,PSE1900,1900,"03 May 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Palestine News Network (PNN)",National,"On May 3, 2 Palestinians were injured and when Israeli forces opened fire on a group of young men in Al Awda refugee camp, east of Gaza City.",0,1525722449,PSE
1601465,275,PSE1899,1899,"03 May 2018",2018,1,"Battle-No change of territory","Military Forces of Israel (2009-)",,8,"Unidentified Armed Group (Palestine)",,3,38,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Arutz Sheva; The Times of Israel",National,"Israeli forces on May 3 shot a Palestinian man who was reportedly attempting to cross the security fence in the northern Gaza Strip. Wire cutters and a knife were found in his possession.",0,1525722449,PSE
1640832,376,ISR405,405,"02 May 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Beeri,31.4243,34.4916,2,"The Times of Israel; Arutz Sheva",National,"On May 2, fire kites sent from Gaza sparked a large fire near Kibbutz Be'eri. It took firefighters hours to control the fire.",0,1529961972,ISR
